ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
178176180,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,25,0.0,7215,275379909828729,15,33.20000076293945,18633.927734375,0.1257481873035431,0,0.0,0.0,1.57542003E9,,,,0,24.100000381469727,6,-1.2999999523162842,1.57542003E9
178176180,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,7,0.0,815,275365873987429,17,31.600000381469727,18601.9921875,0.1413307636976242,0,0.0,0.0,1.56109798E9,,,,0,27.399999618530273,5,-1.2999999523162842,1.56109798E9
178176180,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,8,0.0,7215,275379913006780,19,29.700000762939453,17908.404296875,0.16391023993492126,0,0.0,0.0,1.57542003E9,,,,0,21.5,6,-1.2999999523162842,1.57542003E9
178176180,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,10,0.0,815,275365876186375,23,27.299999237060547,18613.779296875,0.20108991861343384,0,0.0,0.0,1.56109798E9,,,,0,18.399999618530273,5,-1.2999999523162842,1.56109798E9
178176180,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,16,0.0,239,26961921342156,27,25.200000762939453,18491.021484375,0.24507398903369904,0,0.0,0.0,1.60143744E9,,,,0,18.399999618530273,3,-1.2999999523162842,1.60143744E9
178176180,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,3,0.0,7215,275379919945764,31,23.600000381469727,18190.708984375,0.28905072808265686,0,0.0,0.0,1.57542003E9,,,,0,18.399999618530273,6,-1.2999999523162842,1.57542003E9
178176180,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,2,0.0,7215,275379912988711,31,23.5,18595.01171875,0.29218408465385437,0,0.0,0.0,1.57542003E9,,,,0,17.399999618530273,6,-1.2999999523162842,1.57542003E9
178176180,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,9,0.0,815,275365879363377,43,20.100000381469727,18269.390625,0.43857723474502563,0,0.0,0.0,1.56109798E9,,,,0,14.699999809265137,5,-1.2999999523162842,1.56109798E9
178176241,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,12,0.0,47,275379925908318,19,30.100000381469727,18633.642578125,0.15872763097286224,0,0.0,0.0,1.57542003E9,,,,0,24.200000762939453,1,-1.2999999523162842,1.57542003E9
178176242,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,24,0.0,47,275379920297692,25,26.0,18051.14453125,0.22675736248493195,0,0.0,0.0,1.57542003E9,,,,0,20.200000762939453,1,-1.2999999523162842,1.57542003E9
178176242,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,25,0.0,47,275379921601401,33,22.899999618530273,18390.275390625,0.3121001422405243,0,0.0,0.0,1.57542003E9,,,,0,19.100000381469727,1,-1.2999999523162842,1.57542003E9
178176242,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,5,0.0,47,275379923403654,42,20.200000762939453,18815.458984375,0.43282550573349,0,0.0,0.0,1.57542003E9,,,,0,11.699999809265137,1,-1.2999999523162842,1.57542003E9
178176243,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,19,0.0,47,275379921636035,50,18.799999237060547,18975.583984375,0.5250997543334961,0,0.0,0.0,1.57542003E9,,,,0,12.699999809265137,1,-1.2999999523162842,1.57542003E9
178176243,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,25,0.0,7215,275379909828729,16,33.099998474121094,18633.927734375,0.1266447901725769,0,0.0,0.0,1.57542003E9,,,,0,24.100000381469727,6,-1.2999999523162842,1.57542003E9
178176244,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,7,0.0,815,275365873987429,17,31.600000381469727,18601.9921875,0.1413307636976242,0,0.0,0.0,1.56109798E9,,,,0,27.399999618530273,5,-1.2999999523162842,1.56109798E9
178176244,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,8,0.0,7215,275379913006780,19,29.700000762939453,17908.404296875,0.16391023993492126,0,0.0,0.0,1.57542003E9,,,,0,21.5,6,-1.2999999523162842,1.57542003E9
178176244,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,10,0.0,815,275365876186375,23,27.299999237060547,18613.779296875,0.20108991861343384,0,0.0,0.0,1.56109798E9,,,,0,18.399999618530273,5,-1.2999999523162842,1.56109798E9
178176245,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,16,0.0,239,26961921342156,27,25.100000381469727,18491.021484375,0.2475186139345169,0,0.0,0.0,1.60143744E9,,,,0,18.399999618530273,3,-1.2999999523162842,1.60143744E9
178176245,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,3,0.0,7215,275379919945764,31,23.600000381469727,18190.708984375,0.28905072808265686,0,0.0,0.0,1.57542003E9,,,,0,18.399999618530273,6,-1.2999999523162842,1.57542003E9
178176246,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,2,0.0,7215,275379912988711,31,23.299999237060547,18595.01171875,0.2986055314540863,0,0.0,0.0,1.57542003E9,,,,0,17.399999618530273,6,-1.2999999523162842,1.57542003E9
178176246,132218300525,18,0.0,-1284265647781699584,0.0,10.137636184692383,61394.90625,0.0,0,9,0.0,815,275365879363377,43,20.0,18269.390625,0.4444444477558136,0,0.0,0.0,1.56109798E9,,,,0,14.699999809265137,5,-1.2999999523162842,1.56109798E9
178177227,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,12,0.0,47,275380925907550,19,30.100000381469727,18633.712890625,0.15872763097286224,0,0.0,0.0,1.57542003E9,,,,0,25.200000762939453,1,-1.2999999523162842,1.57542003E9
178177228,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,24,0.0,47,275380920298843,25,25.899999618530273,18051.470703125,0.2289324849843979,0,0.0,0.0,1.57542003E9,,,,0,19.600000381469727,1,-1.2999999523162842,1.57542003E9
178177229,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,25,0.0,47,275380921601445,33,22.899999618530273,18390.8515625,0.3121001422405243,0,0.0,0.0,1.57542003E9,,,,0,19.700000762939453,1,-1.2999999523162842,1.57542003E9
178177230,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,5,0.0,47,275380923402299,42,20.200000762939453,18815.62890625,0.43282550573349,0,0.0,0.0,1.57542003E9,,,,0,16.299999237060547,1,-1.2999999523162842,1.57542003E9
178177230,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,19,0.0,47,275380921634147,50,18.700000762939453,18976.599609375,0.5327934622764587,0,0.0,0.0,1.57542003E9,,,,0,13.5,1,-1.2999999523162842,1.57542003E9
178177231,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,25,0.0,7215,275380909827983,16,33.0,18634.259765625,0.12755101919174194,0,0.0,0.0,1.57542003E9,,,,0,23.200000762939453,6,-1.2999999523162842,1.57542003E9
178177231,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,7,0.0,815,275366873986780,17,31.600000381469727,18602.71875,0.1413307636976242,0,0.0,0.0,1.56109798E9,,,,0,26.299999237060547,5,-1.2999999523162842,1.56109798E9
178177232,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,8,0.0,7215,275380913008437,19,29.600000381469727,17908.2578125,0.16524554789066315,0,0.0,0.0,1.57542003E9,,,,0,20.0,6,-1.2999999523162842,1.57542003E9
178177232,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,10,0.0,815,275366876185700,23,27.299999237060547,18613.943359375,0.20108991861343384,0,0.0,0.0,1.56109798E9,,,,0,18.899999618530273,5,-1.2999999523162842,1.56109798E9
178177232,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,3,0.0,7215,275380919946475,30,23.799999237060547,18190.53515625,0.28293347358703613,0,0.0,0.0,1.57542003E9,,,,0,18.100000381469727,6,-1.2999999523162842,1.57542003E9
178177233,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,16,0.0,239,26962921341788,27,25.0,18491.07421875,0.25,0,0.0,0.0,1.60143744E9,,,,0,16.399999618530273,3,-1.2999999523162842,1.60143744E9
178177233,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,2,0.0,7215,275380912988097,32,23.200000762939453,18595.486328125,0.3018958866596222,0,0.0,0.0,1.57542003E9,,,,0,17.0,6,-1.2999999523162842,1.57542003E9
178177234,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,9,0.0,815,275366879363842,44,19.799999237060547,18270.318359375,0.4565376043319702,0,0.0,0.0,1.56109798E9,,,,0,7.0,5,-1.2999999523162842,1.56109798E9
178177297,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,12,0.0,47,275380925907550,19,30.100000381469727,18633.712890625,0.15872763097286224,0,0.0,0.0,1.57542003E9,,,,0,25.200000762939453,1,-1.2999999523162842,1.57542003E9
178177297,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,24,0.0,47,275380920298843,25,25.799999237060547,18051.470703125,0.23113907873630524,0,0.0,0.0,1.57542003E9,,,,0,19.600000381469727,1,-1.2999999523162842,1.57542003E9
178177297,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,25,0.0,47,275380921601445,33,22.899999618530273,18390.8515625,0.3121001422405243,0,0.0,0.0,1.57542003E9,,,,0,19.700000762939453,1,-1.2999999523162842,1.57542003E9
178177297,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,5,0.0,47,275380923402299,42,20.200000762939453,18815.62890625,0.43282550573349,0,0.0,0.0,1.57542003E9,,,,0,16.299999237060547,1,-1.2999999523162842,1.57542003E9
178177297,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,19,0.0,47,275380921634147,50,18.700000762939453,18976.599609375,0.5327934622764587,0,0.0,0.0,1.57542003E9,,,,0,13.5,1,-1.2999999523162842,1.57542003E9
178177298,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,25,0.0,7215,275380909827983,16,32.900001525878906,18634.259765625,0.12846700847148895,0,0.0,0.0,1.57542003E9,,,,0,23.200000762939453,6,-1.2999999523162842,1.57542003E9
178177298,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,7,0.0,815,275366873986780,17,31.600000381469727,18602.71875,0.1413307636976242,0,0.0,0.0,1.56109798E9,,,,0,26.299999237060547,5,-1.2999999523162842,1.56109798E9
178177298,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,8,0.0,7215,275380913008437,19,29.5,17908.2578125,0.16659724712371826,0,0.0,0.0,1.57542003E9,,,,0,20.0,6,-1.2999999523162842,1.57542003E9
178177298,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,10,0.0,815,275366876185700,23,27.200000762939453,18613.943359375,0.2029055953025818,0,0.0,0.0,1.56109798E9,,,,0,18.899999618530273,5,-1.2999999523162842,1.56109798E9
178177298,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,3,0.0,7215,275380919946475,30,23.799999237060547,18190.53515625,0.28293347358703613,0,0.0,0.0,1.57542003E9,,,,0,18.100000381469727,6,-1.2999999523162842,1.57542003E9
178177298,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,16,0.0,239,26962921341788,27,24.899999618530273,18491.07421875,0.252518892288208,0,0.0,0.0,1.60143744E9,,,,0,16.399999618530273,3,-1.2999999523162842,1.60143744E9
178177298,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,2,0.0,7215,275380912988097,32,23.100000381469727,18595.486328125,0.3052409589290619,0,0.0,0.0,1.57542003E9,,,,0,17.0,6,-1.2999999523162842,1.57542003E9
178177298,133218361925,18,0.0,-1284265647781638144,0.0,10.137636184692383,61394.9453125,0.0,0,9,0.0,815,275366879363842,45,19.700000762939453,18270.318359375,0.46277016401290894,0,0.0,0.0,1.56109798E9,,,,0,7.0,5,-1.2999999523162842,1.56109798E9
178178202,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,12,0.0,47,275381925906803,19,30.0,18633.201171875,0.1599999964237213,0,0.0,0.0,1.57542003E9,,,,0,25.700000762939453,1,-1.2999999523162842,1.57542003E9
178178202,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,24,0.0,47,275381920300026,26,25.700000762939453,18051.91015625,0.23337766528129578,0,0.0,0.0,1.57542003E9,,,,0,18.100000381469727,1,-1.2999999523162842,1.57542003E9
178178202,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,25,0.0,47,275381921601530,33,22.899999618530273,18392.33984375,0.3121001422405243,0,0.0,0.0,1.57542003E9,,,,0,20.0,1,-1.2999999523162842,1.57542003E9
178178202,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,19,0.0,47,275381921632245,50,18.700000762939453,18976.07421875,0.5327934622764587,0,0.0,0.0,1.57542003E9,,,,0,17.600000381469727,1,-1.2999999523162842,1.57542003E9
178178202,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,25,0.0,7215,275381909827243,16,32.79999923706055,18634.4296875,0.12939289212226868,0,0.0,0.0,1.57542003E9,,,,0,22.200000762939453,6,-1.2999999523162842,1.57542003E9
178178203,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,7,0.0,815,275367873986118,17,31.600000381469727,18602.2734375,0.1413307636976242,0,0.0,0.0,1.56109798E9,,,,0,26.799999237060547,5,-1.2999999523162842,1.56109798E9
178178203,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,8,0.0,7215,275381913010100,20,29.399999618530273,17907.06640625,0.1679656058549881,0,0.0,0.0,1.57542003E9,,,,0,21.200000762939453,6,-1.2999999523162842,1.57542003E9
178178203,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,10,0.0,815,275367876185033,23,27.200000762939453,18614.4453125,0.2029055953025818,0,0.0,0.0,1.56109798E9,,,,0,18.100000381469727,5,-1.2999999523162842,1.56109798E9
178178203,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,3,0.0,7215,275381919947199,30,23.899999618530273,18191.3046875,0.2799473702907562,0,0.0,0.0,1.57542003E9,,,,0,19.100000381469727,6,-1.2999999523162842,1.57542003E9
178178203,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,16,0.0,239,26963921341645,28,24.799999237060547,18492.341796875,0.25507602095603943,0,0.0,0.0,1.60143744E9,,,,0,17.600000381469727,3,-1.2999999523162842,1.60143744E9
178178204,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,2,0.0,7215,275381912987474,32,23.0,18595.67578125,0.3086419701576233,0,0.0,0.0,1.57542003E9,,,,0,14.199999809265137,6,-1.2999999523162842,1.57542003E9
178178204,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,9,0.0,815,275367879364300,45,19.600000381469727,18271.673828125,0.4691311717033386,0,0.0,0.0,1.56109798E9,,,,0,13.0,5,-1.2999999523162842,1.56109798E9
178178236,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,12,0.0,47,275381925906803,19,30.0,18633.201171875,0.1599999964237213,0,0.0,0.0,1.57542003E9,,,,0,25.700000762939453,1,-1.2999999523162842,1.57542003E9
178178236,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,24,0.0,47,275381920300026,26,25.600000381469727,18051.91015625,0.235648974776268,0,0.0,0.0,1.57542003E9,,,,0,18.100000381469727,1,-1.2999999523162842,1.57542003E9
178178237,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,25,0.0,47,275381921601530,33,22.899999618530273,18392.33984375,0.3121001422405243,0,0.0,0.0,1.57542003E9,,,,0,20.0,1,-1.2999999523162842,1.57542003E9
178178237,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,19,0.0,47,275381921632245,50,18.700000762939453,18976.07421875,0.5327934622764587,0,0.0,0.0,1.57542003E9,,,,0,17.600000381469727,1,-1.2999999523162842,1.57542003E9
178178238,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,25,0.0,7215,275381909827243,16,32.70000076293945,18634.4296875,0.13032881915569305,0,0.0,0.0,1.57542003E9,,,,0,22.200000762939453,6,-1.2999999523162842,1.57542003E9
178178238,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,7,0.0,815,275367873986118,17,31.600000381469727,18602.2734375,0.1413307636976242,0,0.0,0.0,1.56109798E9,,,,0,26.799999237060547,5,-1.2999999523162842,1.56109798E9
178178239,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,8,0.0,7215,275381913010100,20,29.399999618530273,17907.06640625,0.1679656058549881,0,0.0,0.0,1.57542003E9,,,,0,21.200000762939453,6,-1.2999999523162842,1.57542003E9
178178239,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,10,0.0,815,275367876185033,23,27.100000381469727,18614.4453125,0.20474600791931152,0,0.0,0.0,1.56109798E9,,,,0,18.100000381469727,5,-1.2999999523162842,1.56109798E9
178178239,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,3,0.0,7215,275381919947199,30,23.899999618530273,18191.3046875,0.2799473702907562,0,0.0,0.0,1.57542003E9,,,,0,19.100000381469727,6,-1.2999999523162842,1.57542003E9
178178240,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,16,0.0,239,26963921341645,28,24.700000762939453,18492.341796875,0.25767216086387634,0,0.0,0.0,1.60143744E9,,,,0,17.600000381469727,3,-1.2999999523162842,1.60143744E9
178178240,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,2,0.0,7215,275381912987474,33,22.899999618530273,18595.67578125,0.3121001422405243,0,0.0,0.0,1.57542003E9,,,,0,14.199999809265137,6,-1.2999999523162842,1.57542003E9
178178241,134218423326,18,0.0,-1284265647781576704,0.0,10.137636184692383,61396.1875,0.0,0,9,0.0,815,275367879364300,46,19.5,18271.673828125,0.4756242632865906,0,0.0,0.0,1.56109798E9,,,,0,13.0,5,-1.2999999523162842,1.56109798E9
178179234,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,12,0.0,47,275382925906084,19,30.0,18633.892578125,0.1599999964237213,0,0.0,0.0,1.57542003E9,,,,0,25.399999618530273,1,-1.2999999523162842,1.57542003E9
178179235,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,24,0.0,47,275382920301187,26,25.5,18052.466796875,0.23795360326766968,0,0.0,0.0,1.57542003E9,,,,0,20.299999237060547,1,-1.2999999523162842,1.57542003E9
178179235,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,25,0.0,47,275382921601610,33,22.899999618530273,18393.64453125,0.3121001422405243,0,0.0,0.0,1.57542003E9,,,,0,18.299999237060547,1,-1.2999999523162842,1.57542003E9
178179235,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,19,0.0,47,275382921630367,50,18.700000762939453,18975.873046875,0.5327934622764587,0,0.0,0.0,1.57542003E9,,,,0,13.399999618530273,1,-1.2999999523162842,1.57542003E9
178179236,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,7,0.0,815,275368873985469,17,31.700000762939453,18602.404296875,0.14027409255504608,0,0.0,0.0,1.56109798E9,,,,0,26.899999618530273,5,-1.2999999523162842,1.56109798E9
178179237,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,25,0.0,7215,275382909826461,16,32.599998474121094,18633.822265625,0.13127493858337402,0,0.0,0.0,1.57542003E9,,,,0,22.700000762939453,6,-1.2999999523162842,1.57542003E9
178179237,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,8,0.0,7215,275382913011778,20,29.299999237060547,17907.716796875,0.16935087740421295,0,0.0,0.0,1.57542003E9,,,,0,20.899999618530273,6,-1.2999999523162842,1.57542003E9
178179238,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,10,0.0,815,275368876184356,23,27.0,18614.625,0.20661157369613647,0,0.0,0.0,1.56109798E9,,,,0,17.0,5,-1.2999999523162842,1.56109798E9
178179238,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,3,0.0,7215,275382919947882,29,24.200000762939453,18192.52734375,0.2712673544883728,0,0.0,0.0,1.57542003E9,,,,0,19.5,6,-1.2999999523162842,1.57542003E9
178179238,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,16,0.0,239,26964921341258,28,24.600000381469727,18492.28515625,0.2603082060813904,0,0.0,0.0,1.60143744E9,,,,0,15.899999618530273,3,-1.2999999523162842,1.60143744E9
178179238,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,2,0.0,7215,275382912986842,33,22.799999237060547,18596.365234375,0.31561675667762756,0,0.0,0.0,1.57542003E9,,,,0,17.299999237060547,6,-1.2999999523162842,1.57542003E9
178179238,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,9,0.0,815,275368879364796,46,19.399999618530273,18272.966796875,0.48225313425064087,0,0.0,0.0,1.56109798E9,,,,0,14.899999618530273,5,-1.2999999523162842,1.56109798E9
178179319,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,12,0.0,47,275382925906084,19,29.899999618530273,18633.892578125,0.16128772497177124,0,0.0,0.0,1.57542003E9,,,,0,25.399999618530273,1,-1.2999999523162842,1.57542003E9
178179319,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,24,0.0,47,275382920301187,26,25.399999618530273,18052.466796875,0.24029220640659332,0,0.0,0.0,1.57542003E9,,,,0,20.299999237060547,1,-1.2999999523162842,1.57542003E9
178179319,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,25,0.0,47,275382921601610,33,22.899999618530273,18393.64453125,0.3121001422405243,0,0.0,0.0,1.57542003E9,,,,0,18.299999237060547,1,-1.2999999523162842,1.57542003E9
178179319,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,19,0.0,47,275382921630367,50,18.700000762939453,18975.873046875,0.5327934622764587,0,0.0,0.0,1.57542003E9,,,,0,13.399999618530273,1,-1.2999999523162842,1.57542003E9
178179319,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,7,0.0,815,275368873985469,17,31.700000762939453,18602.404296875,0.14027409255504608,0,0.0,0.0,1.56109798E9,,,,0,26.899999618530273,5,-1.2999999523162842,1.56109798E9
178179319,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,25,0.0,7215,275382909826461,16,32.5,18633.822265625,0.13223139941692352,0,0.0,0.0,1.57542003E9,,,,0,22.700000762939453,6,-1.2999999523162842,1.57542003E9
178179320,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,8,0.0,7215,275382913011778,20,29.200000762939453,17907.716796875,0.1707533597946167,0,0.0,0.0,1.57542003E9,,,,0,20.899999618530273,6,-1.2999999523162842,1.57542003E9
178179320,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,10,0.0,815,275368876184356,23,26.899999618530273,18614.625,0.20850275456905365,0,0.0,0.0,1.56109798E9,,,,0,17.0,5,-1.2999999523162842,1.56109798E9
178179320,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,3,0.0,7215,275382919947882,29,24.200000762939453,18192.52734375,0.2712673544883728,0,0.0,0.0,1.57542003E9,,,,0,19.5,6,-1.2999999523162842,1.57542003E9
178179320,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,16,0.0,239,26964921341258,28,24.5,18492.28515625,0.26298487186431885,0,0.0,0.0,1.60143744E9,,,,0,15.899999618530273,3,-1.2999999523162842,1.60143744E9
178179320,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,2,0.0,7215,275382912986842,33,22.700000762939453,18596.365234375,0.319193035364151,0,0.0,0.0,1.57542003E9,,,,0,17.299999237060547,6,-1.2999999523162842,1.57542003E9
178179320,135218484726,18,0.0,-1284265647781515264,0.0,10.137636184692383,61397.29296875,0.0,0,9,0.0,815,275368879364796,47,19.299999237060547,18272.966796875,0.4890214502811432,0,0.0,0.0,1.56109798E9,,,,0,14.899999618530273,5,-1.2999999523162842,1.56109798E9
178180178,136218546126,18,0.0,-1284265647781453824,0.0,10.137636184692383,61398.0703125,0.0,0,12,0.0,47,275383925905318,19,29.899999618530273,18633.9453125,0.16128772497177124,0,0.0,0.0,1.57542003E9,,,,0,25.899999618530273,1,-1.2999999523162842,1.57542003E9
178180179,136218546126,18,0.0,-1284265647781453824,0.0,10.137636184692383,61398.0703125,0.0,0,24,0.0,47,275383920302371,26,25.299999237060547,18053.083984375,0.24266545474529266,0,0.0,0.0,1.57542003E9,,,,0,17.200000762939453,1,-1.2999999523162842,1.57542003E9
178180179,136218546126,18,0.0,-1284265647781453824,0.0,10.137636184692383,61398.0703125,0.0,0,25,0.0,47,275383921601683,33,22.799999237060547,18393.62890625,0.31561675667762756,0,0.0,0.0,1.57542003E9,,,,0,17.799999237060547,1,-1.2999999523162842,1.57542003E9
